"","Apr","Aug","Dec","Feb","Jan","Jul","Jun","Mar","May","Nov","Oct","Sep","Fri","Mon","Sat","Sun","Thu","Tue","Wed","year","temp","dewp","NUM_COLLISIONS"
"91",1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2013,42.9,38.5,0.683673469387755
"92",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2013,40.2,22,0.510204081632653
"93",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2013,39.7,28.6,0.238095238095238
"94",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2013,50,41.6,0.683673469387755
"95",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2013,49.4,43.4,0.789115646258503
"96",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2013,46.5,42,0.67687074829932
"97",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2013,46.2,41,0.462585034013605
"98",1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2013,43.6,35.7,0.91156462585034
"99",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2013,44.4,39.7,0.591836734693878
"100",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2013,46.1,38.4,0.30952380952381
"101",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2013,46.1,34.2,0.755102040816326
"102",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2013,46,40.5,0.622448979591837
"103",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2013,52.1,42.7,0.523809523809524
"104",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2013,46.5,37.3,0.585034013605442
"105",1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2013,52.6,49.4,0.642857142857143
"106",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2013,52.7,49.6,0.513605442176871
"107",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2013,45.1,28.5,0.306122448979592
"108",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2013,43,29.8,0.625850340136054
"109",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2013,44.6,40,0.448979591836735
"110",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2013,47.5,43.6,0.738095238095238
"111",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2013,50.8,45.1,0.687074829931973
"112",1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2013,49.5,37.8,1
"113",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2013,46.6,34.7,0.462585034013605
"114",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2013,48,38.5,0.200680272108844
"115",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2013,49.7,37.9,0.738095238095238
"116",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2013,51,30.2,0.663265306122449
"117",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2013,49.9,41.4,0.663265306122449
"118",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2013,49.9,42,0.693877551020408
"119",0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2013,47.8,38.7,0.67687074829932
"120",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2013,47.8,39.9,0.45578231292517
"121",0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2013,49.2,43.4,0.612244897959184
"122",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2013,54.4,49.9,0.717687074829932
"123",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2013,59.4,54.7,0.812925170068027
"124",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2013,57.2,53.6,0.751700680272109
"125",0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2013,56.2,53.1,0.482993197278912
"126",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2013,56.2,53.1,0.496598639455782
"127",0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2013,53.1,37.1,0.666666666666667
"128",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2013,51,35.3,0.625850340136054
"129",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2013,53.1,44.5,0.513605442176871
"130",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2013,57.7,50.1,0.605442176870748
"131",0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2013,54.6,45.2,0.425170068027211
"132",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2013,56.3,49.4,0.554421768707483
"133",0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2013,57.5,54.5,0.938775510204082
"134",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2013,57.8,55.1,0.642857142857143
"135",0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2013,61,58.7,0.976190476190476
"136",0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2013,55.6,52.3,0.452380952380952
"137",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2013,50.2,41.8,0.251700680272109
"138",0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2013,56.9,42.8,0.13265306122449
"139",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2013,57.9,54.7,0.656462585034014
"140",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2013,60.9,57,0.850340136054422
"141",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2013,61.8,58.6,0.360544217687075
"142",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2013,61.8,51,0.789115646258503
"143",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2013,58.6,45.6,0.741496598639456
"144",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2013,58.6,51,0.761904761904762
"145",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2013,62.3,59.6,0.646258503401361
"146",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2013,63.6,57.2,0.517006802721088
"147",0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2013,62.2,56.1,0.826530612244898
"148",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2013,60.8,59.5,0.863945578231292
"149",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2013,64,55.9,0.795918367346939
"150",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2013,60.8,52.4,0.520408163265306
"151",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2013,62.4,52.3,0.731292517006803
"152",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2013,61.3,57,0.326530612244898
"153",0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2013,63.2,59.2,0.792517006802721
"154",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2013,60.9,58.6,0.789115646258503
"155",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2013,62.6,54.4,0.819727891156463
"156",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2013,63.4,58.5,0.741496598639456
"157",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2013,64.9,60.9,0.421768707482993
"158",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2013,69.7,63.8,0.908163265306122
"159",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2013,69.5,64.6,0.816326530612245
"160",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2013,65.5,64,0.738095238095238
"161",0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2013,66.1,64.8,0.772108843537415
"162",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2013,66.2,64.9,0.714285714285714
"163",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2013,65.4,64.2,0.142857142857143
"164",0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2013,66.7,65.3,0.857142857142857
"165",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2013,67.7,65.5,0.748299319727891
"166",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2013,68.7,67.2,0.863945578231292
"167",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2013,69.8,68,0.193877551020408
"168",0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2013,71.6,68.2,0.663265306122449
"169",0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2013,73,69.2,0.459183673469388
"170",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2013,74.4,69.8,0.319727891156463
"171",0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2013,72.6,68.9,0.802721088435374
"172",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2013,72.7,69.3,0.687074829931973
"173",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2013,71.1,69.7,0.792517006802721
"174",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2013,71.8,69.7,0.574829931972789
"175",0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2013,69.4,67.8,0.741496598639456
"176",0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2013,67.9,66.3,0.659863945578231
"177",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2013,72.9,70.5,0.306122448979592
"178",0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2013,76.3,71.2,0.680272108843537
"179",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2013,77.4,68.4,0.683673469387755
"180",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2013,72.9,65.8,0.775510204081633
"181",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2013,75.6,69.6,0.86734693877551
"182",0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2013,74.5,71.7,0.578231292517007
"183",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2013,72.8,69.1,0.224489795918367
"184",0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2013,68.3,65.9,0.714285714285714
"185",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2013,72.1,70,0.646258503401361
"186",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2013,74.9,71.6,0.646258503401361
"187",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2013,67.7,62.8,0.428571428571429
"188",0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2013,66.1,64.4,0.802721088435374
"189",0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2013,69.1,66.1,0.459183673469388
"190",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2013,69.8,68,0.353741496598639
"191",0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2013,69.2,67.1,0.73469387755102
"192",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2013,71.2,64.3,0.69047619047619
"193",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2013,70.6,62.6,0.585034013605442
"194",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2013,68.9,64.7,0.891156462585034
"195",0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2013,69.7,66,0.833333333333333
"196",0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2013,69.3,66.1,0.377551020408163
"197",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2013,69.4,61.9,0.248299319727891
"198",0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2013,68.1,54.5,0.557823129251701
"199",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2013,66.2,54.5,0.551020408163265
"200",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2013,64.5,55.9,0.431972789115646
"201",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2013,67.8,64,0.571428571428571
"202",0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2013,70.7,68.8,0.673469387755102
"203",0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2013,72.4,66.5,0.387755102040816
"204",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2013,69.5,56.7,0.340136054421769
"205",0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2013,68.2,63.2,0.469387755102041
"206",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2013,67.8,66.7,0.581632653061224
"207",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2013,68.4,59.6,0.819727891156463
"208",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2013,67.2,52.7,0.741496598639456
"209",0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2013,67.3,59.8,0.418367346938776
"210",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2013,64.8,58.4,0.207482993197279
"211",0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2013,65.5,60.8,0.275510204081633
"212",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2013,71,64.7,0.547619047619048
"213",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2013,70.3,66.7,0.615646258503401
"214",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2013,70.5,68.9,0.670068027210884
"215",0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2013,70.6,65,0.86734693877551
"216",0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2013,66.2,55.2,0.496598639455782
"217",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2013,64,54.6,0.26530612244898
"218",0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2013,68.3,64.1,0.476190476190476
"219",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2013,68,66.6,0.425170068027211
"220",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2013,66.4,64.6,0.343537414965986
"221",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2013,65.7,63.7,0.649659863945578
"222",0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2013,65,59.2,0.741496598639456
"223",0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2013,69.4,67,0.336734693877551
"224",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2013,70.7,68.3,0.336734693877551
"225",0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2013,70.8,68.7,0.170068027210884
"226",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2013,70.1,69,0.578231292517007
"227",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2013,68.5,61.9,0.758503401360544
"228",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2013,67.4,62.1,0.380952380952381
"229",0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2013,60.3,47.8,0.486394557823129
"230",0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2013,63.6,50.4,0.693877551020408
"231",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2013,68,59.3,0.404761904761905
