"","Apr","Aug","Dec","Feb","Jan","Jul","Jun","Mar","May","Nov","Oct","Sep","Fri","Mon","Sat","Sun","Thu","Tue","Wed","year","temp","dewp","NUM_COLLISIONS"
"35",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2019,39.1,31.5,0.616045845272206
"36",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2019,39.1,37.9,0.538681948424069
"37",0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2019,40.6,39.4,0.747851002865329
"38",0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2019,31.5,10.3,0.401146131805158
"39",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2019,28.7,9.5,0.128939828080229
"40",0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2019,30.7,14.4,0.481375358166189
"41",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2019,29.4,19.8,0.822349570200573
"42",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2019,41.1,37,0.684813753581662
"43",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2019,35.5,19.5,0.756446991404012
"44",0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2019,39.8,36,0.6189111747851
"45",0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2019,41.1,32.4,0.386819484240688
"46",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2019,30.9,20.8,0.111747851002865
"47",0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2019,32.8,30.3,0.0171919770773639
"48",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2019,25.9,12.6,0.363896848137536
"49",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2019,26.7,10.2,0.616045845272206
"50",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2019,36.8,32.9,0.564469914040115
"51",0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2019,38.3,26.1,0.418338108882521
"52",0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2019,34.8,27.7,0.111747851002865
"53",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2019,40.5,37.9,0.00286532951289398
"54",0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2019,38.7,25.2,0.859598853868195
"55",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2019,29.2,6.8,0.773638968481375
"56",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2019,21.6,-0.8,0.369627507163324
"57",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2019,26,18.6,0.856733524355301
"58",0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2019,26.7,18.2,0.891117478510029
"59",0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2019,35.1,32.5,0.693409742120344
"60",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2019,34.5,29.2,0.29512893982808
"61",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2019,37.9,34,0.29512893982808
"62",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2019,28.2,11.9,0.684813753581662
"63",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2019,25.4,6,0.541547277936963
"64",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2019,22.1,1.6,0.446991404011461
"65",0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2019,27.2,10.7,0.722063037249284
"66",0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2019,35.1,22.7,0.35243553008596
"67",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2019,36.8,30.2,0.177650429799427
"68",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2019,41.7,38.1,0.702005730659026
"69",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2019,38.6,22.9,0.532951289398281
"70",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2019,34.5,22.8,0.464183381088825
"71",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2019,39,33.6,0.60458452722063
"72",0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2019,45.3,42.3,0.782234957020057
"73",0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2019,46.9,38.6,0.429799426934097
"74",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2019,36.3,17.7,0.0544412607449857
"75",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2019,34.5,15.3,0.501432664756447
"76",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2019,35.2,22.6,0.472779369627507
"77",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2019,36.9,27.1,0.527220630372493
"78",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2019,40.7,32.6,0.641833810888252
"79",0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2019,42.3,39.4,0.911174785100286
"80",0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2019,39.3,30.2,0.372492836676218
"81",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2019,39.1,23.6,0.189111747851003
"82",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2019,42.5,32.5,0.361031518624642
"83",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2019,36.9,20.9,0.601719197707736
"84",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2019,34.4,16.2,0.464183381088825
"85",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2019,36.3,27.9,0.699140401146132
"86",0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2019,44.4,40.2,0.467048710601719
"87",0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2019,46.1,42.4,0.332378223495702
"88",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2019,49.2,46,0.143266475644699
"89",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2019,41.8,26.6,0.578796561604584
"90",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2019,37.1,22.5,0.438395415472779
"91",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2019,43.7,38.8,0.610315186246418
"92",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2019,44.5,26,0.744985673352435
"93",1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2019,39.4,18.1,0.862464183381089
"94",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2019,46.3,41.2,0.535816618911175
"95",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2019,45.3,39.4,0.249283667621777
"96",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2019,46.2,45.3,0.555873925501433
"97",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2019,41.4,38.2,0.392550143266476
"98",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2019,41.8,34.8,0.667621776504298
"99",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2019,40.3,24,0.392550143266476
"100",1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2019,43.8,35.3,0.825214899713467
"101",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2019,49.7,48,0.570200573065903
"102",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2019,50.8,48.7,0.163323782234957
"103",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2019,52,51.1,0.736389684813754
"104",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2019,47.1,32.1,0.681948424068768
"105",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2019,47.5,30.3,0.630372492836676
"106",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2019,43.7,38.7,0.401146131805158
"107",1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2019,53.7,50.7,0.432664756446991
"108",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2019,54.5,52.8,0.160458452722063
"109",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2019,52.1,51.5,0.349570200573066
"110",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2019,48.8,46.6,0.550143266475645
"111",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2019,51.5,47.2,0.329512893982808
"112",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2019,47.7,40.9,0.33810888252149
"113",1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2019,46.8,44.2,0.286532951289398
"114",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2019,52.9,46.5,0.361031518624642
"115",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2019,47.8,34.7,0.472779369627507
"116",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2019,45.6,40.5,0.535816618911175
"117",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2019,46.9,39.2,0.570200573065903
"118",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2019,49.4,46.5,0.767908309455587
"119",0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2019,47.3,44.1,0.71919770773639
"120",0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2019,51.3,50.5,0.438395415472779
"121",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2019,46.9,45.9,0.369627507163324
"122",0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2019,48.1,44.1,0.659025787965616
"123",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2019,48.3,42.8,0.707736389684814
"124",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2019,53,44.6,0.713467048710602
"125",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2019,47.7,34.1,0.553008595988539
"126",0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2019,48.4,43.5,0.744985673352435
"127",0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2019,56.8,49.5,0.679083094555874
"128",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2019,45.7,41.4,0.541547277936963
"129",0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2019,46.1,39.5,0.610315186246418
"130",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2019,44.9,42.3,0.63323782234957
"131",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2019,48.5,41.1,0.833810888252149
"132",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2019,53.3,47.6,0.693409742120344
"133",0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2019,52.3,49.6,0.934097421203438
"134",0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2019,56.7,46.7,0.713467048710602
"135",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2019,52,47.3,0.421203438395415
"136",0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2019,57.2,55,0.828080229226361
"137",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2019,58.9,48.6,0.988538681948424
"138",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2019,56.7,38.7,0.839541547277937
"139",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2019,52.5,45.6,0.922636103151863
"140",0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2019,59.3,52.2,0.939828080229226
"141",0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2019,56.9,47.4,0.343839541547278
"142",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2019,57.6,54.3,0.315186246418338
"143",0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2019,62.1,54.7,0.120343839541547
"144",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2019,51.6,48.8,0.727793696275072
"145",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2019,54.6,51.3,0.575931232091691
"146",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2019,51.3,48.8,0.644699140401146
"147",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2019,55.3,53.2,0.449856733524355
"148",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2019,56.9,54.7,0.329512893982808
"149",0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2019,60.4,51,0.742120343839542
"150",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2019,58.5,45.3,0.616045845272206
"151",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2019,59.8,55,0.730659025787966
"152",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2019,62,59.9,0.98567335243553
"153",0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2019,59.8,55.3,0.95702005730659
"154",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2019,60.6,51.4,0.515759312320917
"155",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2019,57.7,43.7,0.361031518624642
"156",0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2019,59.4,53.6,0.610315186246418
"157",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2019,63.7,61.5,0.808022922636103
"158",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2019,62.9,51.9,0.819484240687679
"159",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2019,56.7,53.8,0.670487106017192
"160",0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2019,61.7,57.5,1
"161",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2019,62.7,55.1,0.630372492836676
"162",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2019,62.8,58.9,0.312320916905444
"163",0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2019,66,60.9,0.435530085959885
"164",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2019,60.4,58.8,0.919770773638969
"165",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2019,62.3,59.6,0.547277936962751
"166",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2019,61,59.3,0.851002865329513
"167",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2019,64.7,58.2,0.673352435530086
"168",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2019,65.7,55.7,0.455587392550143
"169",0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2019,68.5,57.6,0.948424068767908
"170",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2019,61.5,59.5,0.750716332378224
"171",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2019,61.4,60.1,0.95702005730659
"172",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2019,65.8,63.5,0.744985673352435
"173",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2019,69.3,63.3,0.484240687679083
"174",0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2019,66.9,59.9,0.839541547277937
"175",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2019,67.9,63.1,0.547277936962751
"176",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2019,70.2,65.1,0.727793696275072
"177",0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2019,66.1,64.7,0.406876790830946
"178",0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2019,68.9,67.6,0.203438395415473
"179",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2019,69,62.9,0.117478510028653
"180",0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2019,64.9,56.7,0.550143266475645
"181",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2019,69,61.7,0.747851002865329
"182",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2019,71.5,65.8,0.438395415472779
"183",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2019,66.8,65.7,0.739255014326648
"184",0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2019,70.8,68.3,0.994269340974212
"185",0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2019,71.9,67.1,0.452722063037249
"186",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2019,71.8,68.1,0.277936962750716
"187",0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2019,73.1,63,0.679083094555874
"188",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2019,70.3,65.9,0.739255014326648
"189",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2019,70.9,69.4,0.659025787965616
"190",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2019,71.4,71,0.630372492836676
"191",0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2019,69.2,67.7,0.762177650429799
"192",0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2019,76.2,72.3,0.532951289398281
"193",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2019,76.7,72.4,0.220630372492837
"194",0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2019,76.5,70.8,0.687679083094556
"195",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2019,70.4,67.8,0.438395415472779
"196",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2019,66.1,62,0.64756446991404
"197",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2019,69.5,61.4,0.587392550143267
"198",0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2019,67.1,58.9,0.716332378223496
"199",0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2019,67.1,58.1,0.578796561604584
"200",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2019,66.9,62.9,0.363896848137536
"201",0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2019,72.8,69.7,0.713467048710602
"202",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2019,73,71.1,0.681948424068768
"203",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2019,72.9,70.9,0.584527220630373
"204",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2019,74.3,70.3,0.624641833810888
"205",0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2019,71.6,64.1,0.601719197707736
"206",0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2019,70.3,66.6,0.475644699140401
"207",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2019,73.3,70.4,0.283667621776504
"208",0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2019,70.2,62.3,0.6189111747851
"209",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2019,68.9,65.5,0.432664756446991
"210",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2019,70.2,66.6,0.595988538681948
"211",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2019,73.3,69.8,0.70487106017192
"212",0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2019,73.7,67.3,0.702005730659026
"213",0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2019,71.2,62.7,0.492836676217765
"214",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2019,68.8,57,0.240687679083095
"215",0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2019,71.2,63.9,0.532951289398281
"216",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2019,71.2,68.7,0.197707736389685
"217",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2019,71.1,68.7,0.392550143266476
"218",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2019,68.6,64.8,0.458452722063037
"219",0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2019,66.6,64.4,0.35243553008596
"220",0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2019,67.5,65.3,0.3810888252149
"221",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2019,71.2,69.7,0.232091690544413
"222",0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2019,73.3,72.1,0.467048710601719
"223",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2019,75.5,68.2,0.498567335243553
"224",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2019,70.6,68.5,0.349570200573066
"225",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2019,74.6,72.8,0.535816618911175
"226",0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2019,72,65.8,0.484240687679083
"227",0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2019,68.3,58.5,0.326647564469914
"228",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2019,65.5,59.5,0.234957020057307
"229",0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2019,64.3,57.8,0.269340974212034
"230",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2019,60.4,54.5,0.369627507163324
"231",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2019,65.4,61.6,0.438395415472779
